id,True Position,Predicted Position,Probablilty of Out of any Position (Likelihood),Probablilty of First Position (Likelihood),Probablilty of Second Position  (Likelihood),Probablilty of Third Position  (Likelihood),Probablilty of Fourth Position  (Likelihood)
88344,1,1,5.561016613680015,30.44615238518185,26.7611303990661,16.351007916106465,20.880692685965567
88346,0,0,45.28339696700762,6.207670044950348,9.900364188663302,16.238167650395344,22.370401148983383
88347,0,4,25.86830352966786,3.3012940954733008,7.330789666445709,20.929141482912726,42.570471225500405
88349,3,0,36.75294327319931,4.751719067546443,6.079077080668215,16.571609363988827,35.84465121459719
88350,2,2,2.5157481075235153,28.248335939594426,33.2848067031343,21.626485661769806,14.324623587977946
88351,0,4,6.719678181802485,8.291793956054969,15.873088595688984,25.829618674336935,43.28582059211662
88352,0,4,29.361282153877394,5.670498968675222,9.754129076643219,15.679170524201691,39.53491927660247
88353,0,1,4.098461776616789,40.7056009256214,23.33354325335101,23.34865896066156,8.513735083749259
88354,0,3,4.094726922253356,15.791816054594232,21.28077170357871,32.46775164453173,26.36493367504198
88355,2,4,2.6669213259875275,12.481097001641036,23.87991095866688,28.187654426043878,32.78441628766068
88356,1,2,4.174462084957491,21.1812766916537,32.771172747746455,18.752918211411405,23.12017026423095
88358,0,4,2.216194766518352,12.584226589939743,17.506140594930546,23.501116037130497,44.19232201148087
88359,3,4,2.4101760884121832,8.947192572293307,10.621795295874298,31.215700827438937,46.805135215981295
88361,0,4,28.49137213134932,3.9035996936436277,10.793026513148494,11.633923728897773,45.17807793296079
88362,1,1,2.0792056832510615,46.15851392038407,13.89562422140346,18.486882101384424,19.37977407357698
88363,0,4,17.223860099255965,4.214977653983825,14.27680076930907,30.73391839878751,33.55044307866363
88364,0,3,1.881633158593624,22.03685052330475,25.810235642040812,33.216169091761785,17.05511158429903
88365,3,2,2.4446118644785044,26.180335732159694,27.28945891801075,26.002702718080357,18.082890767270698
88366,0,4,3.7783450645513845,12.18857317444365,12.419678364404966,18.84130092895298,52.77210246764703
88367,2,1,1.6709707156507574,34.077013728879095,28.57999407391128,20.280219785184904,15.391801696373959
88368,4,4,6.107443735565693,13.562991895676078,18.26351163288391,28.18881098065325,33.87724175522107
88370,0,1,2.1499899740384487,39.88643284293058,24.2608636560629,21.75498537679183,11.947728150176237
88372,0,1,2.1456324883135354,33.63299076679574,22.0753769695154,19.26444639717177,22.881553378203552
88375,1,3,3.1294457957777277,27.043073624471713,20.536547587452247,27.334705528842708,21.9562274634556
88376,2,4,3.260973883126546,23.558648810603433,21.479256773173734,25.49846007585213,26.202660457244153
88378,0,3,18.537019783967526,6.653686360622789,11.33840446604417,37.892003130287684,25.578886259077834
88379,0,4,23.39494352235184,12.750217977061103,10.087175132058869,23.79910988762955,29.968553480898635
88380,3,4,9.21212482252004,14.767250071082616,20.916978730004804,23.995944773230004,31.107701603162525
88386,1,1,3.135791082478126,37.38775281289882,27.553230328332486,21.653306474858304,10.269919301432266
88387,0,1,1.8859741658448959,37.40183067986818,24.35607256728371,20.64459226654309,15.711530320460115
88389,0,4,16.432955025926496,4.937644236395,20.939406780386292,21.531621791972317,36.15837216531988
88390,0,2,6.1484932620189054,14.29619214358826,31.98626065436409,25.942070388991056,21.626983551037696
88391,4,3,2.133086657542445,11.29577284546693,24.778471653161745,31.953243918278996,29.83942492554989
88392,0,4,6.75294228637216,6.849952678366189,16.097365212479694,27.885063748395954,42.414676074386
88394,3,4,29.24950474607196,4.079208998644737,7.02769298505576,14.574758699018226,45.068834571209315
88395,2,2,3.7175724556581775,25.51931786698869,28.810357133108,15.949933012586401,26.002819531658727
88398,1,2,3.159404738634316,27.44728961726455,34.064599540577014,20.858850891813653,14.469855211710472
88399,4,3,5.1803208640965535,14.972934875759469,24.28287135016242,34.0400089110624,21.52386399891915
88400,0,3,3.7018841384218515,18.289324267301428,12.73872887671067,33.57893538308195,31.691127334484104
88401,0,4,6.460118437779344,10.961874720411476,14.654296961656296,19.365746204655824,48.55796367549707
88402,0,3,26.256566112895097,5.172971989467305,14.678296579283698,29.487270581093096,24.404894737260804
88403,0,4,4.995191032953549,17.46323799936134,23.697044839455415,23.97038648624417,29.87413964198553
88404,3,1,4.02151991090039,43.09991870706487,17.237908813042228,20.40309871855274,15.237553850439767
88405,2,2,6.626469480146711,16.91308138167216,29.500265980309372,24.52014731723237,22.44003584063939
88407,0,4,5.613165562768973,16.712191055794,21.331230726882726,24.7819934096726,31.561419244881705
88408,0,2,3.526915259087061,23.25786786948563,25.53924398710236,25.379242935909136,22.296729948415813
88409,0,4,14.94677465040187,19.91007577004358,17.604582308871706,16.906023334133284,30.63254393654956
88410,4,1,4.860800219010023,27.024579483030863,24.028303229971435,23.799181100610728,20.28713596737696
88411,0,3,7.275642159953184,11.220280214330474,29.561324824451628,31.839894954859567,20.102857846405144
88412,1,3,7.156897078590527,20.307532247222333,22.925146390503652,26.761875780716064,22.84854850296742
88413,0,0,43.21503950217426,4.081605798987615,8.665025841679913,16.91095211222225,27.12737674493596
88414,2,3,17.003527633956907,8.390166717549869,16.780485816716723,33.32198388363358,24.50383594814293
88415,0,4,7.841676324960184,15.976412152210347,20.97085830469912,27.29373819719913,27.917315020931216
88416,3,4,8.08723411154065,12.111875381634674,15.84673473958681,26.373034454571215,37.58112131266665
88417,0,4,17.0042928681518,16.345338423349798,24.080918510785025,16.420831708764656,26.14861848894872
88418,0,0,33.55439052782074,6.20487133932068,11.340200101552236,28.333186928681393,20.567351102624947
88420,0,1,4.892040013799146,41.53706109171609,27.931563925100395,15.412217947366619,10.227117022017758
88421,0,0,37.00679985090426,4.3455464056414534,14.573645623586204,10.919535303307477,33.1544728165606
88422,0,4,16.51456387230368,6.136815517318374,12.193013752812606,31.74120300739424,33.41440385017109
88423,0,2,7.55378043223985,26.82319025191992,30.214503554615597,20.815231506877645,14.593294254346983
88424,1,4,7.365822757744509,14.336610705958108,23.4610463266146,24.9881615389858,29.848358670696985
88425,4,4,20.550910372183342,5.410927400215703,15.253669905194215,19.987694778117373,38.79679754428937
88426,0,4,21.90490117847432,4.768793381154483,19.928889480817688,16.748984001921222,36.6484319576323
88427,0,4,7.165296375278239,15.107059167012613,18.279113781456694,26.501069000802634,32.94746167544983
88428,0,3,5.201889619142585,21.83227171083445,18.963628428335205,29.50418066615886,24.4980295755289
88429,3,2,4.641911782678833,19.727687120003967,30.155967261741512,28.21760020347647,17.256833632099205
88430,2,4,12.74098115317471,13.449279121048841,21.57169227272842,22.800419163984635,29.43762828906339
88431,0,4,20.70382279421862,6.827294114258385,9.412583761037908,27.100119134491308,35.95618019599378
88436,0,2,4.437696556259384,28.37534578803289,28.862167915401383,17.05695884812826,21.267830892178072
88437,3,1,5.503081632965415,41.930376004041406,19.60090634400469,18.235798818065753,14.729837200922738
88438,1,1,3.952203296834055,41.313191351511584,27.147480969573778,14.14211451810189,13.44500986397868
88441,2,4,6.705381978780801,18.01449578794264,18.60561158926728,21.767654853906766,34.90685579010251
88442,0,4,13.13096529377634,17.452415705562498,12.729552587123036,23.01493005796433,33.67213635557381
88443,0,3,28.567903051938142,7.293134513016968,13.513262593209538,29.388797947636363,21.23690189419899
88444,0,2,5.5728711820435555,23.06986279278243,36.77608459712682,19.72330757753955,14.857873850507644
88445,4,2,4.39178640203292,27.063960412973838,28.418964087360116,18.403073999782833,21.722215097850285
88446,1,2,2.1955284558694355,29.112557688203083,30.166868316204532,21.3538253781326,17.17122016159034
88447,0,4,14.333498728638105,13.13292184878907,21.178584570926347,23.630384701854002,27.72461014979247
88448,0,4,6.585928400175364,19.311507451441308,19.178335272258813,27.037651571300138,27.886577304824378
88449,2,2,7.396446265672672,20.838893270320824,25.4067534235975,24.228648694115236,22.129258346293774
88450,0,2,2.4955305086983,20.80126959530698,40.87703935552124,21.394788077063527,14.43137246340996
88451,0,4,24.527751109288097,9.95309815044588,9.905270156333097,24.86829397714187,30.745586606791058
88452,0,4,31.34813567065019,6.666425256530485,10.793644611266865,13.11432268451966,38.0774717770328
88453,0,4,31.316880820444,7.307924505148534,14.561547424647372,14.832481025146205,31.981166224613894
88454,3,4,6.6200995766417785,13.195490704360246,27.396719552494886,22.584742939783574,30.202947226719505
88455,0,4,21.698450335616304,8.486852078589514,12.128067483989016,22.939010708434,34.74761939337116
88456,1,1,3.7346561346366776,36.57197457929404,29.448442057302138,20.54418895992059,9.700738268846553
88457,0,4,2.9163988746604783,20.809357315704357,23.29405190601956,24.16249382821376,28.81769807540185
88458,0,2,6.257476348404335,24.654564168940237,26.560046599173315,26.160188993367367,16.367723890114743
88459,2,4,14.318463087362534,3.044113664596706,11.204029912952535,26.087774237582206,45.34561909750603
88460,0,3,2.2558982258232203,22.340503681041763,27.35764793279445,29.992217801958237,18.05373235838233
88461,0,4,11.44270571858173,5.836796820330565,13.041109299979794,24.11652470007622,45.562863461031675
88463,3,4,25.206051748159503,7.279017250836523,9.901816187661302,19.813680924216634,37.799433889126036
88464,4,1,2.9522065199518295,42.2544964039106,23.72203746795188,26.369708789733465,4.701550818452235
88465,2,2,4.764702008651263,18.497786574796244,35.2497724846202,9.01195229627836,32.47578663565395
88466,0,4,24.48293105241518,4.196382956453665,7.760730415152171,13.296101382799822,50.26385419317917
88467,0,4,20.446568215246057,3.1404249043177734,7.675991937871282,12.488674237314724,56.24834070525016
88468,0,4,21.517004750109734,5.668808761852881,21.101634648201514,19.680803656165622,32.03174818367025
88469,1,1,1.731400085336987,70.89347748699056,16.077155187340487,5.230743067344158,6.067224172987811
88470,3,4,15.958391091119017,3.0499735098922285,12.11796673888271,30.57527591269784,38.2983927474082
88471,0,4,17.636061922687635,7.754733436747813,14.769296938153333,27.007203908285575,32.832703794125635
88472,3,3,5.942611324505157,11.021063458383683,23.737034775130045,31.92384255616935,27.375447885811756
88473,0,0,33.90495705093345,6.142331089754393,11.043750463795842,19.959482920329446,28.94947847518686
88474,0,4,12.226819210496254,9.499855183397996,22.0949326974136,25.126757947738156,31.051634960954
88475,0,2,5.253317625802232,26.00623834718652,34.591328748486575,22.345096527797452,11.804018750727213
88476,2,3,11.91400420009007,12.905991662857405,17.594023071874503,29.24448652312792,28.341494542050107
88477,0,0,35.87008544885755,5.223395849249977,15.044854787324146,18.07091842429078,25.790745490277544
88478,1,3,2.5195962101681326,23.33052162442927,24.483240129000706,27.773854497765033,21.892787538636863
88479,0,2,17.15648674400814,15.564730697351498,25.32615217070513,17.971252813508347,23.981377574426887
88480,0,4,23.29640932809392,4.237106122772368,18.56958808399997,22.85085895757046,31.04603750756328
88481,0,4,3.7989271520608776,13.18725402836551,25.6675422499162,25.271882485020264,32.07439408463714
88483,0,2,3.3676759378907057,25.30675704287867,29.556695784319125,17.989122614859625,23.779748620051873
88484,4,3,13.107808043056293,7.444805184498709,14.580784975153996,42.90442080329967,21.962180993991325
88485,0,2,6.617585620162475,16.880280052607816,31.91760539209712,20.34143073018346,24.243098204949128
88487,0,0,53.996101111109816,4.226641435202183,6.7212842973802225,9.396357153590348,25.659616002717417
88488,2,2,4.248100041276134,23.767812977419975,31.56090631421502,22.38322600262542,18.039954664463448
88489,0,3,6.293863622134957,24.972597728162192,24.099329421524267,25.905742422877235,18.72846680530134
88491,0,3,3.293409775382208,16.68931081574822,24.447176824841566,32.09897222946913,23.471130354558877
88493,0,4,13.045322782405789,11.297663604300409,20.42279260187177,23.531648304459676,31.70257270696235
88494,1,3,11.417736815546732,12.212142190500092,25.663350941253693,29.595775288314158,21.110994764385328
88495,0,3,13.651873971595391,9.633484994167983,17.53587673046596,30.27479878436847,28.903965519402192
88496,3,1,4.954573290246474,34.70059047528307,28.29049309159151,18.95427622166346,13.100066921215475
88497,0,4,18.44140460392579,8.501657844744685,13.53718968871593,27.475960429004736,32.04378743360886
88498,0,0,42.871472629787924,2.8307287236365792,7.474348018321561,15.481969412076818,31.341481216177115
88499,4,3,7.652041721358993,17.283813425073973,23.743429428593398,28.29110191033461,23.029613514639028
88500,0,2,12.99275957776641,16.183772422085678,28.104566379336465,19.747798764179546,22.971102856631905
88501,0,2,4.810327125320379,20.370009377757334,32.18381318346755,29.93548143035514,12.7003688830996
88502,0,2,5.722758422908168,22.755498622366975,31.675680310336634,25.156016009989386,14.69004663439884
88503,0,4,10.304080319290748,9.645728929032684,23.116856779143408,21.229955783911763,35.7033781886214
88504,2,2,13.199829313480594,14.635901265834953,24.54584569334009,23.909339042860378,23.709084684483987
88505,0,2,5.661177788223067,19.97566254574433,32.073817053593025,26.98799362245013,15.301348989989439
88506,6,4,6.035346074952249,13.271681302866531,16.79822895441346,21.35216843257631,42.54257523519146
88507,1,2,2.7657736490677274,31.333919168311613,34.95257903077727,18.58436380828183,12.363364343561575
88508,0,4,22.443220387695884,6.0515311154065685,14.032708153170617,24.6414568087881,32.831083534938834
88509,0,3,20.871094898674844,7.177729576985262,10.684216028763899,31.290527540857948,29.97643195471806
88510,0,4,19.570121356215115,12.23621776476995,17.507150109147478,19.457715341838245,31.228795428029215
88512,0,0,46.33374660041628,3.685985588532277,7.66081987845119,13.334659724012079,28.98478820858817
88513,0,1,4.23102262787449,45.90726435436585,26.177301371618654,17.55092699109653,6.133484655044486
88514,1,3,9.77937533993894,14.843425309051822,25.82659838760603,27.96487865647147,21.58572230693174
88515,0,4,9.836038087169216,15.440353540116059,17.97140624984699,24.477204727282402,32.27499739558534
88516,3,1,2.5567209210911117,28.83616523865819,20.888662047549936,23.97621406310266,23.742237729598095
88519,4,4,21.809986486771958,4.8626153490804995,12.999255781420747,22.901674100942177,37.42646828178462
88520,2,4,9.170166251086673,6.309788281047589,13.838186826979387,32.58124167098338,38.10061696990297
88521,0,4,8.362584061860408,5.182900492153824,18.65063975335098,27.20290682315907,40.600968869475714
88522,0,2,2.9836446224218798,25.862967995574277,26.111785505681045,21.567337419995027,23.474264456327766
88523,3,1,1.929605737109288,53.98292764196639,21.738335173478156,11.544502892968318,10.804628554477858
88524,4,4,2.9763891100138693,16.406545993295733,22.841257103385505,25.66916585668333,32.10664193662156
88525,0,4,6.301145929436881,17.18893649849721,23.377999342778573,24.751218590167102,28.380699639120238
88526,1,3,2.5101725146540694,24.463391638882328,21.251443745332992,39.428840307226366,12.34615179390425
88527,2,3,6.613487038565497,13.600604224726935,20.053499509179158,30.36896605555955,29.363443171968868
88528,0,3,6.119293380027202,19.286243064074483,15.677875802220298,30.410871526470913,28.505716227207113
88530,0,3,12.375785292622622,7.360606654105971,11.73456755139415,46.148028911003564,22.38101159087368
88531,0,3,9.183222387887325,19.891831984607546,20.151588670126362,27.484054523006485,23.28930243437229
88532,0,4,21.510546045240957,5.990255581108678,9.957545765509728,24.073089483106376,38.46856312503426
88533,1,1,3.304916330639446,40.32693347977446,30.066826973984178,18.53823766528831,7.763085550313607
88534,0,4,22.78131174886839,4.214482251457072,12.803682793843585,22.53594940728964,37.664573798541305
88535,0,4,4.511790035021547,16.647842611146114,21.419822996068362,28.292916144879403,29.12762821288458
88536,2,1,3.752828123278012,45.55014787154399,25.18528946624305,17.78189362916874,7.7298409097661915
88537,0,4,18.91361429175821,4.548809960585971,12.554411473909521,30.80515324935845,33.17801102438784
88538,3,3,10.751625237427376,10.656134894195057,16.46924422593221,31.8396111947767,30.283384447668666
88539,4,4,7.425022947253044,11.307640268840663,19.272886734695817,28.89695333153663,33.09749671767385
88540,0,4,13.21388604168966,12.023542977632864,15.444356009254118,24.48128648478286,34.8369284866405
88541,0,0,36.28136825063834,4.206400301847384,6.451688335001195,18.788721111661896,34.27182200085119
88542,0,4,6.171838722016944,8.12572783088261,15.749654196163016,27.97126199824298,41.98151725269446
88543,0,4,10.290161133770845,16.01754085883443,24.21294528414319,21.357069858595104,28.122282864656427
88544,0,4,3.9438551909673123,14.377392185036559,17.72713310098212,27.665885848994176,36.285733674019845
88545,3,4,3.8019929152234573,13.361856133405869,29.156811613889726,16.481010322086444,37.1983290153945
88546,1,2,2.5286609385625676,21.27546199130162,30.131296835669495,26.896832993916657,19.167747240549662
88547,0,4,3.058550590916787,11.955266178064289,23.171489196274756,13.288028556272222,48.52666547847196
88548,0,2,1.3880172196332263,18.520692167552262,29.114335590837936,23.205579854730818,27.771375167245754
88549,2,1,3.8324823638826366,47.87847538107188,20.517273672042748,20.561292032204854,7.210476550797871
88550,1,2,3.2024752738813813,22.56759711593504,29.714849094820973,24.354196949352648,20.160881566009945
88551,2,1,5.84770708969861,34.2018368570634,30.91531416302574,16.305512580041352,12.729629310170894
88552,4,3,8.983232836001326,21.218023448628312,20.01234231212237,29.368613738169724,20.417787665078276
88553,0,4,14.01553365822719,11.41924777853458,18.576095904861482,22.752861631007573,33.236261027369174
88554,0,0,27.479365917648714,15.104381297776017,11.137941137952536,20.85510358445016,25.42320806217258
88555,0,4,5.846027866850887,9.346624084181228,18.254795980147108,32.06090938397864,34.49164268484214
88556,3,1,3.600252349240852,34.49611192462208,28.96688513899412,19.24785804327298,13.688892543869974
88557,0,3,5.233869872238069,22.744964599393143,24.422147107349197,29.397222858155526,18.20179556286407
88558,0,4,24.661361949252168,5.526334431992088,11.118282757103724,25.175485689690014,33.51853517196201
88559,0,0,44.78847563315316,6.575570002529277,8.238956927415437,17.834408240066104,22.562589196836
88560,0,4,5.585861405660209,10.330699555654885,14.162252049221625,33.41665858277159,36.5045284066917
88561,0,0,36.77987245169595,4.01166527735005,10.352758741257226,13.91270793878469,34.942995590912076
88562,0,0,35.71126341122531,5.704271197543044,8.809951432304223,18.141480450536914,31.63303350839051
88563,2,3,2.3229705638346188,19.435760000716236,28.137624913757918,31.449779027018526,18.653865494672683
88564,0,4,4.113021475316249,10.99671474671114,18.41464918618295,26.327286640630177,40.14832795115949
88565,1,2,2.9746916585819716,29.689584264513503,29.792101423430843,17.990548556619032,19.55307409685466
88566,4,1,1.892513532344555,30.053283391049302,27.30849364159776,23.411449157328352,17.334260277680034
88567,0,3,4.764958124507164,19.562809362077648,26.053068002034436,30.525789519728058,19.093374991652702
88568,0,2,6.390457730914083,20.46286406271747,28.539302131401662,20.477132717941636,24.13024335702514
88569,0,3,7.246790275480001,14.062780016347128,27.148081549453877,30.004739500077694,21.53760865864129
88570,3,4,5.567427738592215,4.974403201554695,14.150485142122951,32.091395300401025,43.21628861732911
88571,0,3,8.020198995056909,4.9221583377844755,12.242968096509998,37.669244764605224,37.1454298060434
88572,0,3,16.727233531416573,18.094222385921153,22.83739922028741,26.065238169256556,16.27590669311831
88574,0,2,16.238411573644925,16.89146002200359,28.106766297939124,23.564518469807254,15.198843636605112
88575,0,4,20.47170233047414,4.641812260068723,10.4154040021983,24.174150737148416,40.29693067011042
88576,0,3,14.398808901070915,6.647860419026523,13.406965910517869,38.043767052006736,27.502597717377945
88577,0,2,8.720865075261164,18.201698336730608,29.952660466597397,22.283271892534945,20.84150422887589
88578,4,4,21.150915999480112,6.995798534041543,12.178505235261722,25.91859187441818,33.75618835679844
88579,3,3,6.641430762478133,20.950405022476097,24.25350598416262,28.519356155804676,19.63530207507847
88580,2,1,6.477805175842357,44.48154336381581,21.22192841817453,16.431696674881515,11.387026367285774
88581,0,3,16.89509707866805,6.240932577307968,15.014441394331069,32.287588773083165,29.561940176609745
88582,0,0,61.76148166309663,2.8514668681653217,6.756862129337724,10.890429755205448,17.7397595841949
88583,1,0,61.32257959649562,3.016120441848845,6.289150651706375,9.000681608181612,20.37146770176755
88584,0,0,24.515749570019878,14.267171340006865,19.06467799911856,22.631410488976677,19.52099060187801
88585,0,4,30.837456249047047,8.195120906796854,11.64929060362513,15.481695752295074,33.8364364882359
88586,1,1,7.276070028676019,43.30064384612725,23.05738697439506,16.63958707674973,9.726312074051933
88587,3,4,23.687246538163574,9.78474792849771,15.445445107200534,22.822971300310353,28.259589125827826
88588,0,4,11.775770095667909,14.80562947382817,21.28166015968504,23.317431029411928,28.81950924140696
88589,4,1,10.942992247551206,31.428105136237672,25.34422755374622,15.675714670778804,16.608960391686097
88591,0,4,27.141119459483843,7.284874591950757,13.316830446863431,24.87428216383621,27.382893337865756
88592,0,4,26.503660340344492,7.745523386980143,13.849823079781414,21.587671331388407,30.313321861505553
88593,2,4,15.773964214314509,8.15437018429631,11.677737624446074,25.539261233023737,38.85466674391937
88594,0,3,18.678724617882107,9.546869416493038,15.797414076881095,30.49231674768032,25.484675141063434
88595,0,4,24.147332552642954,10.297707048903277,15.634905273232949,21.969173114917584,27.95088201030324
88596,0,1,7.880210955729783,28.97545550454554,28.608045231755515,18.68088457945439,15.85540372851478
88597,0,4,23.337880135703873,7.171054906989715,17.144153410562716,22.6008045517416,29.746106995002098
88598,0,3,2.373869875452847,16.763358584204234,16.29955810546383,33.926402764382466,30.636810670496633
88599,1,1,1.3193988543729358,58.57916971216822,21.02411814261822,12.723071426879729,6.354241863960894
88600,3,4,6.6966178315205465,11.741866219966647,15.289460849923744,30.503952408290342,35.76810269029872
88601,0,4,11.342621453152612,6.7435870701607,17.085044188991716,17.570241264932164,47.2585060227628
88602,0,3,4.253437393515206,23.315287121078633,21.037113917944016,30.479455494844547,20.9147060726176
88603,2,3,3.4988283491151067,25.07083851320318,22.673137934072123,26.296120374780003,22.461074828829585
88604,0,4,8.505762175577589,12.720879107951152,21.49464070627657,27.21888734910327,30.059830661091418
88606,4,1,2.1407506281063635,32.04982319366004,19.82510484898316,24.773973221326308,21.210348107924133
88607,3,2,3.322540319744513,21.39950659936492,28.226972982715225,23.01353582317005,24.037444275005292
88608,0,3,7.4346015771736536,13.153926994551632,15.247173761579797,37.78498582938944,26.37931183730547
88609,0,4,24.279803779336994,4.001316736481938,9.111128567119085,21.604373575757744,41.00337734130423
88610,0,4,1.2016057915209888,16.903080020507062,27.023070480144234,24.09957684688181,30.7726668609459
88611,1,1,3.3803308358895667,37.11716156359735,19.68875408649505,25.47617503666907,14.337578477348972
88612,2,1,2.2222876222767183,34.52100610558942,27.60737414060897,24.73969004332638,10.909642088198499
88613,0,4,14.046658179960989,5.21820156955735,13.77312487651885,30.20476558597111,36.75724978799171
88614,1,2,5.027356749215471,24.988774151523288,34.62701995310884,17.44990306192308,17.90694608422933
88615,4,2,3.7065918869134724,19.909296487777905,26.903116377265157,23.89163023966949,25.58936500837397
88616,3,4,5.566608751096705,14.008856404718301,26.177412212375984,24.976165391859322,29.27095723994969
88617,2,1,3.3902622170986003,36.209335953220204,28.770707602666917,19.12487372463869,12.50482050237558
88618,0,4,11.969982060114328,7.484889452020887,20.813032697679045,23.4739723402269,36.25812344995883
88619,0,3,6.06724663160256,22.421111825002374,24.099349648846818,27.935775251201317,19.476516643346926
88620,0,3,3.5772331646456395,16.168269765121263,28.690987563718462,32.021221286503675,19.542288220010956
88621,0,4,13.858122173301346,6.66417670182954,17.130356472306257,26.32914458735927,36.01820006520359
88622,0,2,8.799283984546854,11.947661613460587,30.599205640813487,23.440818736527092,25.213030024651967
88623,0,0,43.72193149416582,3.360491375205626,12.837592845778776,14.470889700360697,25.609094584489096
88624,0,0,41.578834817940105,6.984730686741522,7.785964041808441,12.079611505631412,31.570858947878527
88625,0,3,8.194482284999536,8.840278917824254,25.798140712384072,30.780915049226664,26.38618303556547
88626,0,0,49.379077499562264,4.700961816170964,6.962159847995626,14.520507975237336,24.43729286103381
88628,1,1,6.432242190303966,33.808391521406584,25.912720106070026,18.98235290826517,14.864293273954257
88629,0,4,17.85286832266871,8.06159725289874,20.98048061850351,20.14119122098839,32.96386258494064
88630,0,2,9.604121083580962,21.977766042312062,30.026220091149437,20.072690589640217,18.31920219331733
88631,0,0,52.30841386536325,3.7965522817329296,8.511848663527022,11.845074133681582,23.538111055695218
88633,2,4,12.045314096397043,10.369631460601063,18.27784577776494,23.112278442772958,36.194930222464
88634,3,1,2.4521718974431885,29.78258163680615,24.678907505589624,25.270631297438722,17.81570766272231
88635,0,4,11.941004436236195,11.202721810453212,17.43192039367943,22.214012152764393,37.21034120686678
88636,0,4,11.947455826317901,12.86936766788767,18.766373902144394,21.03477973309907,35.38202287055097
88637,4,3,18.07651853029493,7.53468161099778,20.813231845326165,27.09052826295259,26.48503975042854
88638,0,4,25.66833785424869,7.036074109343931,15.240354341956278,24.09458113138767,27.96065256306342
88639,0,1,4.931482261325977,47.93114596367404,22.202865222328246,18.069504601315803,6.865001951355917
88641,0,0,25.98219860444192,12.079347445069741,17.14139395276054,21.050064843713635,23.746995154014172
88644,3,1,8.356131697654563,30.162752864520208,22.40326374869268,21.954544220559473,17.123307468573064
88645,0,3,29.078332219435865,5.538105705666982,9.2307392053937,30.305857443677255,25.846965425826212
88647,1,0,28.104283850250905,7.101742189215365,12.86728714753986,25.0047670626747,26.921919750319162
88649,0,1,8.278626807383205,44.77640767745451,25.375246416165613,13.560607078417569,8.009112020579096
88651,0,3,9.342996093387187,18.776596867850937,17.037703402241878,28.880671624759202,25.962032011760794
88652,4,1,8.450667457955197,30.63354756378041,22.49953700652626,22.675606514513703,15.740641457224436
88653,2,2,13.795849372365454,19.202700452200894,28.03444006764525,22.160253237118848,16.806756870669556
88654,0,0,67.75531119601867,2.404338460890767,4.573768315321642,8.999965076745136,16.266616951023806
88657,0,0,70.31535277376298,2.4035826334272996,4.566271720219495,6.358557259666443,16.35623561292377
88658,0,4,8.664665268568042,12.308993323398159,27.108205496748923,20.367529221223155,31.550606690061716
88659,4,1,4.043557143315689,39.64999141403504,20.609570541604274,23.768771710600596,11.928109190444399
88660,3,1,3.0969873014036366,34.909052596926415,21.41060404871185,18.070530828426314,22.51282522453178
88661,0,4,15.373362183865499,3.508695932812586,13.892199919222104,31.13226374509904,36.093478219000765
88662,0,3,3.308508562328187,11.581319953372128,20.483446981976503,35.17093203819005,29.45579246413313
88663,2,2,3.4066954656079527,22.46283252312686,28.928901082895486,23.355683363841738,21.84588756452797
88665,0,4,22.456700859587247,6.109955826551126,15.583718879051625,24.528067453476506,31.321556981333497
88667,0,4,23.960410661664405,5.00572431426566,15.56877202993346,24.291089007837527,31.174003986298942
88668,1,2,3.5424411926552186,28.461496265950508,29.68107296566462,28.274052395650234,10.040937180079416
88669,0,4,7.159851020966314,13.19345842223591,16.660081810776994,30.016975377551418,32.96963336846936
88671,0,4,10.57382923727434,8.513404287966615,21.132869935671263,21.48668784398978,38.293208695098
88672,4,2,1.8438082750318674,28.09947086028054,33.908637427895464,22.801247263945942,13.346836172846196
88673,1,1,3.894842710896106,27.208753033857207,22.63091316022445,25.03770308023942,21.227788014782814
88674,0,3,1.535991177431301,21.861779159612258,25.1783352573314,30.492460224933993,20.931434180691053
88675,0,4,11.780494882482872,6.280654151702413,17.189383465584942,24.963500608454428,39.785966891775345
88676,0,3,2.1191984216255513,16.728263674865687,28.209352505151763,32.71781089222293,20.22537450613406
88677,2,3,11.698964030349615,7.990512148063172,19.623812379186568,30.393603170480926,30.29310827191972
88678,0,4,28.700780642710694,11.330676652175363,11.260737090785945,13.285362328972594,35.422443285355406
88679,3,3,1.704045613718133,25.51612787912519,24.81493041915911,25.971227090266957,21.993668997730616
88680,0,0,47.832856110783595,3.4015332307753403,9.34615841411265,12.508801819136567,26.910650425191836
88681,0,0,30.502039140239063,4.22766378801878,14.685330278759883,21.815863485328276,28.769103307654003
88682,0,2,21.521770304517737,23.45511785662227,30.129396057695857,11.849390027847823,13.044325753316311
88683,0,0,68.77992586703161,3.6158216001876506,6.513873709802801,10.753545098808383,10.336833724169555
88685,1,1,13.334904856265412,52.03658804016422,18.03025994541042,10.691353403100571,5.9068937550593805
88686,4,0,48.80114814766065,7.485875645401455,9.094648239526279,18.527456506312777,16.09087146109884
88687,2,0,52.693087990609385,7.122083422474584,13.09526455527172,14.630742917303804,12.458821114340504
88688,0,0,33.46638174370756,20.55352994700344,15.724209015397332,15.644031447436301,14.611847846455388
88689,0,0,72.59641164687538,1.9155374394472098,5.488011598485225,8.342822225708971,11.657217089483227
